Source,Video Title,URL,Published Date,Transcript Tokens,Transcript Extracted Y/N,Ingestion Status,Last Ingestion Date,Notes
YC YouTube,Inside The Hard Tech Startups Turning Sci-Fi Into Reality,https://www.youtube.com/watch?v=erDE2e69dlc,2024-04-11T17:15:31Z,0,No,Failed,2025-06-13T17:42:25.869994,"Unknown error: no element found: line 1, column 0"
YC YouTube,RFS: Better Enterprise glue,https://www.youtube.com/watch?v=OdHj-1012vs,2024-04-10T19:57:33Z,0,No,Failed,2025-06-13T17:42:27.051118,"Unknown error: no element found: line 1, column 0"
YC YouTube,RFS: Climate Tech,https://www.youtube.com/watch?v=RugBSTBjujA,2024-03-29T18:28:24Z,0,No,Failed,2025-06-13T17:42:28.238530,"Unknown error: no element found: line 1, column 0"
YC YouTube,San Francisco (and Silicon Valley) is for the builders.,https://www.youtube.com/watch?v=SLzuikEXoRY,2024-03-26T17:31:35Z,0,No,Failed,2025-06-13T17:42:29.274806,"Unknown error: no element found: line 1, column 0"
YC YouTube,Why Founders Shouldn&#39;t Think Like Investors,https://www.youtube.com/watch?v=SMi3JO-hsyY,2024-03-21T18:36:04Z,0,No,Failed,2025-06-13T17:42:30.852381,"Unknown error: no element found: line 1, column 0"
YC YouTube,The best AI founders in the world are moving here,https://www.youtube.com/watch?v=wA0qC9D4LA0,2024-03-15T14:42:36Z,0,No,Failed,2025-06-13T17:42:31.854405,"Unknown error: no element found: line 1, column 0"
YC YouTube,Don’t forget the “viable” part.,https://www.youtube.com/watch?v=jA4Tm0uFW2I,2024-03-14T22:36:23Z,0,No,Failed,2025-06-13T17:42:40.396283,"Unknown error: no element found: line 1, column 0"
YC YouTube,RFS: Commercial open source companies,https://www.youtube.com/watch?v=Q2X2kAJajs4,2024-03-12T20:40:54Z,0,No,Failed,2025-06-13T17:42:41.699478,"Unknown error: no element found: line 1, column 0"
YC YouTube,"If you don’t believe in what you’re building, youre probably not going to make it",https://www.youtube.com/watch?v=6elNDMb3GMw,2024-03-05T22:38:50Z,0,No,Failed,2025-06-13T17:42:42.782822,"Unknown error: no element found: line 1, column 0"
YC YouTube,RFS: New enterprise resource planning (ERP) software,https://www.youtube.com/watch?v=z5kGw1Cy0tY,2024-03-01T18:14:41Z,0,No,Failed,2025-06-13T17:42:43.729738,"Unknown error: no element found: line 1, column 0"
YC YouTube,Building Confidence In Yourself and Your Ideas,https://www.youtube.com/watch?v=al-15mMAS18,2024-02-29T22:58:40Z,0,No,Failed,2025-06-13T17:42:45.046141,"Unknown error: no element found: line 1, column 0"
YC YouTube,"We fund smart founders, irrespective of what they want to work on.",https://www.youtube.com/watch?v=sjRtaX35TJM,2024-02-28T22:27:52Z,0,No,Failed,2025-06-13T17:42:46.272562,"Unknown error: no element found: line 1, column 0"
YC YouTube,Michael’s advice for founders fundraising pre-product-market fit.,https://www.youtube.com/watch?v=7rR62xb_ZDk,2024-02-27T18:44:04Z,0,No,Failed,2025-06-13T17:42:47.200027,"Unknown error: no element found: line 1, column 0"
YC YouTube,RFS: LLMs for manual back office processes in legacy enterprises,https://www.youtube.com/watch?v=1CrcTQ2fiEU,2024-02-22T16:47:42Z,0,No,Failed,2025-06-13T17:42:48.271290,"Unknown error: no element found: line 1, column 0"
YC YouTube,Apple Vision Pro: Startup Platform Of The Future?,https://www.youtube.com/watch?v=a_n4yOqlWbA,2024-02-21T17:52:18Z,0,No,Failed,2025-06-13T17:42:49.339600,"Unknown error: no element found: line 1, column 0"
YC YouTube,RFS: Spatial Computing,https://www.youtube.com/watch?v=_rq3utSccQk,2024-02-16T16:55:32Z,0,No,Failed,2025-06-13T17:42:50.579291,"Unknown error: no element found: line 1, column 0"
YC YouTube,Stop Innovating (On The Wrong Things),https://www.youtube.com/watch?v=FNwu440UxhU,2024-02-15T17:50:22Z,0,No,Failed,2025-06-13T17:42:51.996823,"Unknown error: no element found: line 1, column 0"
YC YouTube,Bring Manufacturing Back to America,https://www.youtube.com/watch?v=PqV28tLnpQo,2024-02-14T18:00:10Z,0,No,Failed,2025-06-13T17:42:52.998157,"Unknown error: no element found: line 1, column 0"
YC YouTube,YC&#39;s latest Request for Startups,https://www.youtube.com/watch?v=6iBzPukB33k,2024-02-14T14:01:17Z,0,No,Failed,2025-06-13T17:42:54.589731,"Unknown error: no element found: line 1, column 0"
YC YouTube,Sometimes the best startup ideas begin by solving the most mundane tasks.,https://www.youtube.com/watch?v=EZX0eq_g6v8,2024-02-12T22:23:52Z,0,No,Failed,2025-06-13T17:42:55.682591,"Unknown error: no element found: line 1, column 0"
YC YouTube,Should Your Startup Bootstrap or Raise Venture Capital?,https://www.youtube.com/watch?v=D81y-kh11oI,2024-02-05T16:00:11Z,0,No,Failed,2025-06-13T17:42:56.923585,"Unknown error: no element found: line 1, column 0"
YC YouTube,Founder burnout happens a lot. A good co-founder can help shoulder the load.,https://www.youtube.com/watch?v=cwmydEeoMJ4,2024-02-02T20:15:59Z,0,No,Failed,2025-06-13T17:42:58.071951,"Unknown error: no element found: line 1, column 0"
YC YouTube,"Believe the no, but not the why.",https://www.youtube.com/watch?v=nsq7kM_cpJM,2024-01-30T19:42:00Z,0,No,Failed,2025-06-13T17:42:59.179180,"Unknown error: no element found: line 1, column 0"
YC YouTube,It’s all about your users.,https://www.youtube.com/watch?v=NIHTMVkSmEE,2024-01-26T18:20:21Z,0,No,Failed,2025-06-13T17:43:00.089103,"Unknown error: no element found: line 1, column 0"
YC YouTube,Career trajectories are non-linear.,https://www.youtube.com/watch?v=Xdn-Bop8xr8,2024-01-23T18:22:56Z,0,No,Failed,2025-06-13T17:43:01.133060,"Unknown error: no element found: line 1, column 0"
YC YouTube,A good co-founder offers emotional support and is there with you throughout the journey.,https://www.youtube.com/watch?v=qLX_XdA4zGs,2024-01-18T21:03:31Z,0,No,Failed,2025-06-13T17:43:02.106278,"Unknown error: no element found: line 1, column 0"
YC YouTube,Virality and network effects drive organic growth.,https://www.youtube.com/watch?v=Vfz5RCRVIRg,2024-01-16T17:09:11Z,0,No,Failed,2025-06-13T17:43:03.062663,"Unknown error: no element found: line 1, column 0"
YC YouTube,Do Technical Founders Need Business Co-Founders?,https://www.youtube.com/watch?v=43RhhwpiSk0,2024-01-11T19:47:54Z,0,No,Failed,2025-06-13T17:43:04.180373,"Unknown error: no element found: line 1, column 0"
YC YouTube,Consumer Startup Metrics | Startup School,https://www.youtube.com/watch?v=fdD4y4Civp4,2024-01-06T17:13:50Z,0,No,Failed,2025-06-13T17:43:05.350061,"Unknown error: no element found: line 1, column 0"
YC YouTube,It’s much easier to build when you’re optimistic.,https://www.youtube.com/watch?v=py6qnZUhXdE,2023-12-29T19:14:57Z,0,No,Failed,2025-06-13T17:43:06.818435,"Unknown error: no element found: line 1, column 0"
YC YouTube,What’s the best piece of advice you’ve ever received?,https://www.youtube.com/watch?v=7KzmampXPDU,2023-12-27T16:30:54Z,0,No,Failed,2025-06-13T17:43:07.934097,"Unknown error: no element found: line 1, column 0"
YC YouTube,"Techno Optimism, Explained",https://www.youtube.com/watch?v=vhXdUXmmhb4,2023-12-21T18:26:45Z,0,No,Failed,2025-06-13T17:43:09.163628,"Unknown error: no element found: line 1, column 0"
YC YouTube,Tech startups live and die by their speed of shipping software.,https://www.youtube.com/watch?v=wNdlEBY9pco,2023-12-20T21:00:18Z,0,No,Failed,2025-06-13T17:43:10.119955,"Unknown error: no element found: line 1, column 0"
YC YouTube,Go with what you can get started on most quickly. And get that first user.,https://www.youtube.com/watch?v=0X-x1EUGBpI,2023-12-14T20:12:37Z,0,No,Failed,2025-06-13T17:43:11.020365,"Unknown error: no element found: line 1, column 0"
YC YouTube,Critiquing Software Startup Websites with CEO of Glide,https://www.youtube.com/watch?v=CYdsh1FhpI4,2023-12-07T17:00:17Z,0,No,Failed,2025-06-13T17:43:12.097284,"Unknown error: no element found: line 1, column 0"
YC YouTube,The most successful startups have technical talent on the founding team.,https://www.youtube.com/watch?v=tWBE-9dA1r8,2023-12-01T20:25:34Z,0,No,Failed,2025-06-13T17:43:13.133106,"Unknown error: no element found: line 1, column 0"
YC YouTube,How To Build A Tech Startup With No Technical Skills,https://www.youtube.com/watch?v=ZpKu2wvquWg,2023-11-30T18:15:51Z,0,No,Failed,2025-06-13T17:43:14.246432,"Unknown error: no element found: line 1, column 0"
YC YouTube,"Startups take on the personality of its founders, so work on getting yourself right.",https://www.youtube.com/watch?v=SUaw5gPSlxc,2023-11-27T23:18:09Z,0,No,Failed,2025-06-13T17:43:15.298722,"Unknown error: no element found: line 1, column 0"
YC YouTube,AI and the Future of Law: The 10 Year &quot;Overnight&quot; Success Story,https://www.youtube.com/watch?v=qFBUd0b8TjY,2023-11-15T18:32:01Z,0,No,Failed,2025-06-13T17:43:16.507900,"Unknown error: no element found: line 1, column 0"
YC YouTube,Know what you’re worth.,https://www.youtube.com/watch?v=Q_-Z8S_43mQ,2023-11-14T16:52:57Z,0,No,Failed,2025-06-13T17:43:17.709012,"Unknown error: no element found: line 1, column 0"
YC YouTube,The biggest red flags in YC interviews,https://www.youtube.com/watch?v=DRl1eeTGFHQ,2023-11-10T16:00:17Z,0,No,Failed,2025-06-13T17:43:18.716878,"Unknown error: no element found: line 1, column 0"
YC YouTube,Empathy and knowing the problem you&#39;re solving are core to design (and making something people want),https://www.youtube.com/watch?v=A4sgu3XqpBo,2023-11-04T00:21:42Z,0,No,Failed,2025-06-13T17:43:19.894712,"Unknown error: no element found: line 1, column 0"
YC YouTube,How To NOT Get Screwed As A Software Engineer,https://www.youtube.com/watch?v=fcfVjd_oV1I,2023-11-01T17:09:46Z,0,No,Failed,2025-06-13T17:43:21.135597,"Unknown error: no element found: line 1, column 0"
YC YouTube,What do bad startup ideas have in common?,https://www.youtube.com/watch?v=UF6-TxojJGs,2023-10-30T18:46:29Z,0,No,Failed,2025-06-13T17:43:22.211512,"Unknown error: no element found: line 1, column 0"
YC YouTube,These are the questions you should be asking at a late-stage startup.,https://www.youtube.com/watch?v=m4N4J5Mgesg,2023-10-24T18:32:08Z,0,No,Failed,2025-06-13T17:43:23.264754,"Unknown error: no element found: line 1, column 0"
YC YouTube,Biggest waste of time for startup founders,https://www.youtube.com/watch?v=Isup62-whJ0,2023-10-17T18:44:18Z,0,No,Failed,2025-06-13T17:43:24.474813,"Unknown error: no element found: line 1, column 0"
YC YouTube,Startup Experts Reveal Their Top Productivity Advice,https://www.youtube.com/watch?v=nF_YWdz6S0Y,2023-10-06T16:44:33Z,0,No,Failed,2025-06-13T17:43:25.991867,"Unknown error: no element found: line 1, column 0"
YC YouTube,Biggest mistake first time founders make?,https://www.youtube.com/watch?v=f1UwasyCn40,2023-10-05T17:13:36Z,0,No,Failed,2025-06-13T17:43:27.184311,"Unknown error: no element found: line 1, column 0"
YC YouTube,How I built a $275 million biotech company from nothing,https://www.youtube.com/watch?v=R2fAYn8R318,2023-09-29T16:00:17Z,0,No,Failed,2025-06-13T17:43:28.151096,"Unknown error: no element found: line 1, column 0"
YC YouTube,Why You Shouldn&#39;t Copy Your Tech Idols,https://www.youtube.com/watch?v=09mXPGVkfVA,2023-09-13T17:19:33Z,0,No,Failed,2025-06-13T17:43:29.208774,"Unknown error: no element found: line 1, column 0"
YC YouTube,Critiquing Startup Mobile Apps with Glide CEO,https://www.youtube.com/watch?v=4N55fVuxxOg,2023-09-01T17:30:07Z,0,No,Failed,2025-06-13T17:43:30.382792,"Unknown error: no element found: line 1, column 0"
YC YouTube,The Secret That Silicon Valley&#39;s Top Investors All Share,https://www.youtube.com/watch?v=bgp5QZwuNQI,2023-08-23T16:28:36Z,0,No,Failed,2025-06-13T17:43:31.554143,"Unknown error: no element found: line 1, column 0"
YC YouTube,Startup Experts Share Their Investor Horror Stories,https://www.youtube.com/watch?v=ljVan7CGBiE,2023-08-17T16:10:32Z,0,No,Failed,2025-06-13T17:43:32.641674,"Unknown error: no element found: line 1, column 0"
YC YouTube,50 Founders Share How They Got Their First Customers,https://www.youtube.com/watch?v=NZp5j5hvn9I,2023-08-09T17:00:14Z,0,No,Failed,2025-06-13T17:43:33.647816,"Unknown error: no element found: line 1, column 0"
YC YouTube,Does Your Startup Need To Be In San Francisco?,https://www.youtube.com/watch?v=ZqGOCF4O6ks,2023-08-01T18:05:06Z,0,No,Failed,2025-06-13T17:43:34.656147,"Unknown error: no element found: line 1, column 0"
YC YouTube,60 Startup Founders Share How They Met Their Co-Founder,https://www.youtube.com/watch?v=IyhLAbqDw0k,2023-07-26T16:22:17Z,0,No,Failed,2025-06-13T17:43:35.830556,"Unknown error: no element found: line 1, column 0"
YC YouTube,Startup Experts Reveal Their Favorite Pivot Stories,https://www.youtube.com/watch?v=DmehFuCMtvc,2023-07-21T17:34:07Z,0,No,Failed,2025-06-13T17:43:37.178344,"Unknown error: no element found: line 1, column 0"
YC YouTube,"Ignore the haters, and keep on building cool stuff.",https://www.youtube.com/watch?v=h3LYXvdQ3kc,2023-07-19T21:00:11Z,0,No,Failed,2025-06-13T17:43:38.377548,"Unknown error: no element found: line 1, column 0"
YC YouTube,Will OpenAI Kill All Startups?,https://www.youtube.com/watch?v=smHw9kEwcgM,2023-07-13T16:00:43Z,0,No,Failed,2025-06-13T17:43:39.352121,"Unknown error: no element found: line 1, column 0"
YC YouTube,What they forget to mention about &quot;overnight success&quot; is the years of work it took to get there.,https://www.youtube.com/watch?v=5MUmpRT197I,2023-07-11T17:18:30Z,0,No,Failed,2025-06-13T17:43:40.293657,"Unknown error: no element found: line 1, column 0"
YC YouTube,Silicon Valley&#39;s Cargo Culting Problem,https://www.youtube.com/watch?v=ECLJ95XNxA4,2023-06-30T19:06:18Z,0,No,Failed,2025-06-13T17:43:41.598896,"Unknown error: no element found: line 1, column 0"
YC YouTube,It&#39;s all about talking to your users.,https://www.youtube.com/watch?v=FCuSV_x4l1o,2023-06-29T19:14:14Z,0,No,Failed,2025-06-13T17:43:42.684059,"Unknown error: no element found: line 1, column 0"
YC YouTube,How do you balance optimism and pessimism while building your company?,https://www.youtube.com/watch?v=Ux0bgCMWre4,2023-06-26T18:48:29Z,0,No,Failed,2025-06-13T17:43:43.789850,"Unknown error: no element found: line 1, column 0"
YC YouTube,Making money and making impact aren&#39;t one and the same.,https://www.youtube.com/watch?v=oso2TJwzgSs,2023-06-14T01:21:57Z,0,No,Failed,2025-06-13T17:43:44.781953,"Unknown error: no element found: line 1, column 0"
YC YouTube,Don&#39;t get caught up in the current fads and &quot;doing what&#39;s cool.&quot;,https://www.youtube.com/watch?v=v8Y5xzalOVk,2023-06-05T17:18:14Z,0,No,Failed,2025-06-13T17:43:45.947986,"Unknown error: no element found: line 1, column 0"
YC YouTube,Building a startup shouldn&#39;t be a zero sum game.,https://www.youtube.com/watch?v=uySBqw3TFl0,2023-06-01T16:27:09Z,0,No,Failed,2025-06-13T17:43:46.943953,"Unknown error: no element found: line 1, column 0"
YC YouTube,How Generosity Built Tech Giants,https://www.youtube.com/watch?v=RD5EAMOh7fE,2023-05-30T16:03:15Z,0,No,Failed,2025-06-13T17:43:48.084670,"Unknown error: no element found: line 1, column 0"
YC YouTube,Beware of startup tarpit ideas.,https://www.youtube.com/watch?v=wUjX6fpBBTI,2023-05-30T14:51:35Z,0,No,Failed,2025-06-13T17:43:49.079598,"Unknown error: no element found: line 1, column 0"
YC YouTube,3 common YC interview mistakes,https://www.youtube.com/watch?v=ythRYUxLEks,2023-05-23T19:31:37Z,0,No,Failed,2025-06-13T17:43:50.058606,"Unknown error: no element found: line 1, column 0"
YC YouTube,The Immigrant Journey Behind A Silicon Valley Success Story,https://www.youtube.com/watch?v=PZqt2Y84gf0,2023-05-16T15:45:01Z,0,No,Failed,2025-06-13T17:43:51.198022,"Unknown error: no element found: line 1, column 0"
YC YouTube,How to Apply And Succeed at Y Combinator | Startup School,https://www.youtube.com/watch?v=B5tU2447OK8,2023-05-12T17:45:21Z,0,No,Failed,2025-06-13T17:43:52.741007,"Unknown error: no element found: line 1, column 0"
YC YouTube,Don&#39;t make the investor your customer.,https://www.youtube.com/watch?v=YU0kYWNuMXo,2023-05-10T21:25:40Z,0,No,Failed,2025-06-13T17:43:53.874503,"Unknown error: no element found: line 1, column 0"
YC YouTube,Learning is so much easier when you care about your customers.,https://www.youtube.com/watch?v=rqiUudrLoHk,2023-05-01T19:44:10Z,0,No,Failed,2025-06-13T17:43:55.050795,"Unknown error: no element found: line 1, column 0"
YC YouTube,Being accessible is one of the major advantages startups have over big companies.,https://www.youtube.com/watch?v=xv2XJ98MHMU,2023-04-26T16:56:39Z,0,No,Failed,2025-06-13T17:43:56.060819,"Unknown error: no element found: line 1, column 0"
YC YouTube,The &quot;Most Money Raised&quot; game,https://www.youtube.com/watch?v=GlALy_viycE,2023-04-24T22:54:24Z,0,No,Failed,2025-06-13T17:43:57.068625,"Unknown error: no element found: line 1, column 0"
YC YouTube,Tips For Technical Startup Founders | Startup School,https://www.youtube.com/watch?v=rP7bpYsfa6Q,2023-04-21T17:07:40Z,0,No,Failed,2025-06-13T17:43:57.941084,"Unknown error: no element found: line 1, column 0"
YC YouTube,Change the way you think about launching.,https://www.youtube.com/watch?v=PpNHP3-KXoE,2023-04-19T19:17:56Z,0,No,Failed,2025-06-13T17:43:59.083470,"Unknown error: no element found: line 1, column 0"
YC YouTube,Your outreach emails should probably pass this test before you hit send.,https://www.youtube.com/watch?v=ZIj_oFk2Af0,2023-04-17T20:56:10Z,0,No,Failed,2025-06-13T17:44:00.068286,"Unknown error: no element found: line 1, column 0"
YC YouTube,Care about your customers. It’s your startup’s superpower.,https://www.youtube.com/watch?v=tCcNb5DlH2c,2023-04-13T17:50:51Z,0,No,Failed,2025-06-13T17:44:01.218966,"Unknown error: no element found: line 1, column 0"
YC YouTube,How do you prioritize your tasks?,https://www.youtube.com/watch?v=UHRai4geWQ4,2023-04-06T01:01:10Z,0,No,Failed,2025-06-13T17:44:02.292964,"Unknown error: no element found: line 1, column 0"
YC YouTube,Inside The Most Powerful Startup Community In The World,https://www.youtube.com/watch?v=EiRnSjcVIqk,2023-04-04T22:58:16Z,0,No,Failed,2025-06-13T17:44:03.235039,"Unknown error: no element found: line 1, column 0"
YC YouTube,Investors don’t validate your startup — users do.,https://www.youtube.com/watch?v=mzBrYp3d0y0,2023-04-03T21:52:16Z,0,No,Failed,2025-06-13T17:44:04.190189,"Unknown error: no element found: line 1, column 0"
YC YouTube,How Startup Fundraising Works | Startup School,https://www.youtube.com/watch?v=zBUhQPPS9AY,2023-03-29T17:34:28Z,0,No,Failed,2025-06-13T17:44:05.358038,"Unknown error: no element found: line 1, column 0"
